Elapsed, Counts, T (Raw), T1 (C), P (Raw), P1 (mbar), P2 (mbar), Altitude (m), Dead Time (s), Dead Time Counts
814965.504000, -1, 8331236, 26.529986, 6773886, 1007.854282, 1007.854282, 112.984116, 0.000000, -1
814966.504000, -1, 8331160, 26.527464, 6773878, 1007.845405, 1007.845405, 113.059402, 0.000000, -1
814967.504000, -1, 8331272, 26.531180, 6773868, 1007.849949, 1007.849949, 113.021324, 0.000000, -1
814968.504000, -1, 8331220, 26.529455, 6773846, 1007.837400, 1007.837400, 113.128113, 0.000000, -1
814969.504000, -1, 8331260, 26.530782, 6773946, 1007.879604, 1007.879604, 112.768112, 0.000000, -1
814970.504000, -1, 8331308, 26.532374, 6773930, 1007.876961, 1007.876961, 112.790977, 0.000000, -1
814971.504000, -1, 8331310, 26.532441, 6773870, 1007.853604, 1007.853604, 112.990372, 0.000000, -1
814972.504000, -1, 8331256, 26.530649, 6773980, 1007.892623, 1007.892623, 112.656960, 0.000000, -1
814973.504000, -1, 8331334, 26.533237, 6773904, 1007.868739, 1007.868739, 112.861328, 0.000000, -1
814974.504000, -1, 8331364, 26.534232, 6773798, 1007.829473, 1007.829473, 113.196709, 0.000000, -1
814975.504000, -1, 8331386, 26.534962, 6773890, 1007.867182, 1007.867182, 112.874947, 0.000000, -1
814976.504000, -1, 8331382, 26.534829, 6773884, 1007.864529, 1007.864529, 112.897568, 0.000000, -1
814977.504000, -1, 8331444, 26.536886, 6773774, 1007.826114, 1007.826114, 113.225891, 0.000000, -1
814978.504000, -1, 8331502, 26.538810, 6773832, 1007.853221, 1007.853221, 112.994865, 0.000000, -1
814979.504000, -1, 8331500, 26.538744, 6773920, 1007.887550, 1007.887550, 112.701813, 0.000000, -1
814980.504000, -1, 8331468, 26.537682, 6773966, 1007.903156, 1007.903156, 112.568398, 0.000000, -1
814981.504000, -1, 8331494, 26.538545, 6773944, 1007.896501, 1007.896501, 112.625374, 0.000000, -1
814982.504000, -1, 8331472, 26.537815, 6773896, 1007.876031, 1007.876031, 112.799965, 0.000000, -1
814983.504000, -1, 8331532, 26.539805, 6773828, 1007.853921, 1007.853921, 112.989082, 0.000000, -1
814984.504000, -1, 8331522, 26.539474, 6773760, 1007.826521, 1007.826521, 113.222916, 0.000000, -1
814985.504000, -1, 8331580, 26.541398, 6773830, 1007.858331, 1007.858331, 112.951744, 0.000000, -1
814986.504000, -1, 8331578, 26.541331, 6773928, 1007.896578, 1007.896578, 112.625244, 0.000000, -1
814987.504000, -1, 8331616, 26.542592, 6773824, 1007.858700, 1007.858700, 112.948822, 0.000000, -1
814988.504000, -1, 8331650, 26.543720, 6773856, 1007.873807, 1007.873807, 112.820076, 0.000000, -1
814989.504000, -1, 8331696, 26.545246, 6773910, 1007.898441, 1007.898441, 112.610092, 0.000000, -1
814990.504000, -1, 8331616, 26.542592, 6773744, 1007.827354, 1007.827354, 113.216408, 0.000000, -1
814991.504000, -1, 8331684, 26.544848, 6773854, 1007.875592, 1007.875592, 112.805054, 0.000000, -1
814992.504000, -1, 8331682, 26.544782, 6773770, 1007.842528, 1007.842528, 113.087296, 0.000000, -1
814993.504000, -1, 8331746, 26.546905, 6773664, 1007.805830, 1007.805830, 113.400986, 0.000000, -1
814994.504000, -1, 8331782, 26.548099, 6773784, 1007.855569, 1007.855569, 112.976608, 0.000000, -1
814995.504000, -1, 8331780, 26.548033, 6773702, 1007.823288, 1007.823288, 113.252167, 0.000000, -1
814996.504000, -1, 8331784, 26.548165, 6773670, 1007.811051, 1007.811051, 113.356651, 0.000000, -1
814997.504000, -1, 8331824, 26.549492, 6773804, 1007.866578, 1007.866578, 112.882889, 0.000000, -1
814998.504000, -1, 8331886, 26.551549, 6773800, 1007.869695, 1007.869695, 112.856682, 0.000000, -1
814999.504000, -1, 8331796, 26.548564, 6773582, 1007.777477, 1007.777477, 113.643349, 0.000000, -1
815000.504000, -1, 8331896, 26.551881, 6773716, 1007.837537, 1007.837537, 113.131264, 0.000000, -1
815001.504000, -1, 8331946, 26.553540, 6773870, 1007.901657, 1007.901657, 112.584229, 0.000000, -1
815002.504000, -1, 8331874, 26.551151, 6773872, 1007.897000, 1007.897000, 112.623520, 0.000000, -1
815003.504000, -1, 8331938, 26.553274, 6773734, 1007.847763, 1007.847763, 113.044235, 0.000000, -1
815004.504000, -1, 8331920, 26.552677, 6773716, 1007.839350, 1007.839350, 113.115936, 0.000000, -1
815005.504000, -1, 8331976, 26.554535, 6773836, 1007.890601, 1007.890601, 112.678795, 0.000000, -1
815006.504000, -1, 8332012, 26.555729, 6773796, 1007.877648, 1007.877648, 112.789597, 0.000000, -1
815007.504000, -1, 8332044, 26.556791, 6773736, 1007.856555, 1007.856555, 112.969856, 0.000000, -1
815008.504000, -1, 8331996, 26.555199, 6773636, 1007.813746, 1007.813746, 113.335007, 0.000000, -1
815009.504000, -1, 8332092, 26.558383, 6773712, 1007.850778, 1007.850778, 113.019485, 0.000000, -1
815010.504000, -1, 8332094, 26.558450, 6773758, 1007.868953, 1007.868953, 112.864342, 0.000000, -1
815011.504000, -1, 8332050, 26.556990, 6773734, 1007.856225, 1007.856225, 112.972717, 0.000000, -1
815012.504000, -1, 8332052, 26.557056, 6773888, 1007.916719, 1007.916719, 112.456329, 0.000000, -1
815013.504000, -1, 8332132, 26.559710, 6773712, 1007.853800, 1007.853800, 112.993942, 0.000000, -1
815014.504000, -1, 8332182, 26.561369, 6773750, 1007.872467, 1007.872467, 112.834908, 0.000000, -1
815015.504000, -1, 8332110, 26.558980, 6773702, 1007.848219, 1007.848219, 113.041443, 0.000000, -1
815016.504000, -1, 8332122, 26.559379, 6773700, 1007.848342, 1007.848342, 113.040466, 0.000000, -1
815017.504000, -1, 8332278, 26.564554, 6773786, 1007.893826, 1007.893826, 112.653183, 0.000000, -1
815018.504000, -1, 8332154, 26.560440, 6773824, 1007.899348, 1007.899348, 112.605263, 0.000000, -1
815019.504000, -1, 8332218, 26.562563, 6773828, 1007.905750, 1007.905750, 112.551010, 0.000000, -1
815020.504000, -1, 8332276, 26.564487, 6773864, 1007.924239, 1007.924239, 112.393562, 0.000000, -1
815021.504000, -1, 8332302, 26.565350, 6773766, 1007.887803, 1007.887803, 112.704758, 0.000000, -1
815022.504000, -1, 8332294, 26.565085, 6773744, 1007.878578, 1007.878578, 112.783455, 0.000000, -1
815023.504000, -1, 8332276, 26.564487, 6773716, 1007.866246, 1007.866246, 112.888603, 0.000000, -1
815024.504000, -1, 8332358, 26.567208, 6773682, 1007.859119, 1007.859119, 112.949974, 0.000000, -1
815025.504000, -1, 8332330, 26.566279, 6773748, 1007.882865, 1007.882865, 112.747086, 0.000000, -1
815026.504000, -1, 8332392, 26.568336, 6773660, 1007.853067, 1007.853067, 113.001854, 0.000000, -1
815027.504000, -1, 8332402, 26.568667, 6773680, 1007.861659, 1007.861659, 112.928566, 0.000000, -1
815028.504000, -1, 8332406, 26.568800, 6773762, 1007.894093, 1007.894093, 112.651718, 0.000000, -1
815029.504000, -1, 8332468, 26.570857, 6773706, 1007.876834, 1007.876834, 112.799446, 0.000000, -1
815030.504000, -1, 8332448, 26.570194, 6773590, 1007.829868, 1007.829868, 113.200256, 0.000000, -1
815031.504000, -1, 8332464, 26.570724, 6773650, 1007.854588, 1007.854588, 112.989326, 0.000000, -1
815032.504000, -1, 8332480, 26.571255, 6773756, 1007.897333, 1007.897333, 112.624535, 0.000000, -1
815033.504000, -1, 8332482, 26.571321, 6773634, 1007.849678, 1007.849678, 113.031357, 0.000000, -1
815034.504000, -1, 8332546, 26.573445, 6773744, 1007.897617, 1007.897617, 112.622528, 0.000000, -1
815035.504000, -1, 8332560, 26.573909, 6773570, 1007.830493, 1007.830493, 113.195641, 0.000000, -1
815036.504000, -1, 8332572, 26.574307, 6773622, 1007.851775, 1007.851775, 113.014030, 0.000000, -1
815037.504000, -1, 8332638, 26.576497, 6773692, 1007.884191, 1007.884191, 112.737724, 0.000000, -1
815038.504000, -1, 8332646, 26.576762, 6773692, 1007.884796, 1007.884796, 112.732613, 0.000000, -1
815039.504000, -1, 8332622, 26.575966, 6773624, 1007.856337, 1007.856337, 112.975410, 0.000000, -1
815040.504000, -1, 8332622, 26.575966, 6773668, 1007.873578, 1007.873578, 112.828224, 0.000000, -1
815041.504000, -1, 8332624, 26.576032, 6773602, 1007.847867, 1007.847867, 113.047729, 0.000000, -1
815042.504000, -1, 8332664, 26.577359, 6773736, 1007.903397, 1007.903397, 112.573936, 0.000000, -1
815043.504000, -1, 8332690, 26.578222, 6773498, 1007.812100, 1007.812100, 113.353493, 0.000000, -1
815044.504000, -1, 8332724, 26.579350, 6773516, 1007.821722, 1007.821722, 113.271568, 0.000000, -1
815045.504000, -1, 8332640, 26.576563, 6773670, 1007.875722, 1007.875722, 112.810036, 0.000000, -1
815046.504000, -1, 8332856, 26.583729, 6773554, 1007.846585, 1007.846585, 113.060150, 0.000000, -1
815047.504000, -1, 8332748, 26.580146, 6773630, 1007.868207, 1007.868207, 112.874878, 0.000000, -1
815048.504000, -1, 8332754, 26.580345, 6773626, 1007.867093, 1007.867093, 112.884430, 0.000000, -1
815049.504000, -1, 8332808, 26.582136, 6773608, 1007.864119, 1007.864119, 112.910156, 0.000000, -1
815050.504000, -1, 8332864, 26.583994, 6773492, 1007.822894, 1007.822894, 113.262459, 0.000000, -1
815051.504000, -1, 8332840, 26.583198, 6773524, 1007.833620, 1007.833620, 113.170731, 0.000000, -1
815052.504000, -1, 8332848, 26.583463, 6773642, 1007.880464, 1007.880464, 112.770882, 0.000000, -1
815053.504000, -1, 8332880, 26.584525, 6773658, 1007.889151, 1007.889151, 112.696922, 0.000000, -1
815054.504000, -1, 8332892, 26.584923, 6773538, 1007.843035, 1007.843035, 113.090691, 0.000000, -1
815055.504000, -1, 8332954, 26.586980, 6773554, 1007.853988, 1007.853988, 112.997574, 0.000000, -1
815056.504000, -1, 8332982, 26.587909, 6773510, 1007.838862, 1007.838862, 113.126892, 0.000000, -1
815057.504000, -1, 8332912, 26.585587, 6773518, 1007.836708, 1007.836708, 113.144829, 0.000000, -1
815058.504000, -1, 8332978, 26.587776, 6773530, 1007.846397, 1007.846397, 113.062538, 0.000000, -1
815059.504000, -1, 8332996, 26.588373, 6773544, 1007.853242, 1007.853242, 113.004211, 0.000000, -1
815060.504000, -1, 8333012, 26.588904, 6773612, 1007.881098, 1007.881098, 112.766510, 0.000000, -1
815061.504000, -1, 8333088, 26.591425, 6773536, 1007.857058, 1007.857058, 112.972221, 0.000000, -1
815062.504000, -1, 8333114, 26.592288, 6773614, 1007.889587, 1007.889587, 112.694687, 0.000000, -1
815063.504000, -1, 8333078, 26.591094, 6773576, 1007.871977, 1007.871977, 112.844795, 0.000000, -1
815064.504000, -1, 8333124, 26.592620, 6773524, 1007.855075, 1007.855075, 112.989380, 0.000000, -1
815065.504000, -1, 8333060, 26.590496, 6773630, 1007.891778, 1007.891778, 112.675644, 0.000000, -1
815066.504000, -1, 8333168, 26.594079, 6773598, 1007.887397, 1007.887397, 112.713722, 0.000000, -1
815067.504000, -1, 8333112, 26.592222, 6773572, 1007.872978, 1007.872978, 112.836464, 0.000000, -1
815068.504000, -1, 8333204, 26.595274, 6773412, 1007.817229, 1007.817229, 113.312988, 0.000000, -1
815069.504000, -1, 8333226, 26.596003, 6773552, 1007.873753, 1007.873753, 112.830574, 0.000000, -1
815070.504000, -1, 8333200, 26.595141, 6773454, 1007.833386, 1007.833386, 113.175034, 0.000000, -1
815071.504000, -1, 8333284, 26.597928, 6773516, 1007.864027, 1007.864027, 112.913971, 0.000000, -1
815072.504000, -1, 8333280, 26.597795, 6773612, 1007.901345, 1007.901345, 112.595367, 0.000000, -1
815073.504000, -1, 8333310, 26.598790, 6773496, 1007.858154, 1007.858154, 112.964279, 0.000000, -1
815074.504000, -1, 8333232, 26.596203, 6773538, 1007.868720, 1007.868720, 112.873581, 0.000000, -1
815075.504000, -1, 8333302, 26.598525, 6773528, 1007.870090, 1007.870090, 112.862335, 0.000000, -1
815076.504000, -1, 8333324, 26.599255, 6773618, 1007.907020, 1007.907020, 112.547203, 0.000000, -1
815077.504000, -1, 8333396, 26.601643, 6773458, 1007.849760, 1007.849760, 113.036491, 0.000000, -1
815078.504000, -1, 8333366, 26.600648, 6773476, 1007.854547, 1007.854547, 112.995430, 0.000000, -1
815079.504000, -1, 8333454, 26.603567, 6773574, 1007.899599, 1007.899599, 112.611382, 0.000000, -1
815080.504000, -1, 8333432, 26.602837, 6773490, 1007.865019, 1007.865019, 112.906448, 0.000000, -1
815081.504000, -1, 8333428, 26.602705, 6773442, 1007.845907, 1007.845907, 113.069588, 0.000000, -1
815082.504000, -1, 8333404, 26.601909, 6773430, 1007.839391, 1007.839391, 113.125061, 0.000000, -1
815083.504000, -1, 8333468, 26.604032, 6773516, 1007.877928, 1007.877928, 112.796478, 0.000000, -1
815084.504000, -1, 8333484, 26.604563, 6773536, 1007.886974, 1007.886974, 112.719353, 0.000000, -1
815085.504000, -1, 8333526, 26.605956, 6773324, 1007.807069, 1007.807069, 113.401794, 0.000000, -1
815086.504000, -1, 8333438, 26.603037, 6773452, 1007.850581, 1007.850581, 113.029747, 0.000000, -1
815087.504000, -1, 8333516, 26.605624, 6773358, 1007.819637, 1007.819637, 113.294426, 0.000000, -1
815088.504000, -1, 8333578, 26.607681, 6773440, 1007.856455, 1007.856455, 112.980499, 0.000000, -1
815089.504000, -1, 8333690, 26.611397, 6773538, 1007.903320, 1007.903320, 112.581116, 0.000000, -1
815090.504000, -1, 8333596, 26.608278, 6773546, 1007.899354, 1007.899354, 112.614372, 0.000000, -1
815091.504000, -1, 8333562, 26.607150, 6773448, 1007.858381, 1007.858381, 112.963951, 0.000000, -1
815092.504000, -1, 8333612, 26.608809, 6773336, 1007.818268, 1007.818268, 113.306732, 0.000000, -1
815093.504000, -1, 8333640, 26.609738, 6773348, 1007.825085, 1007.825085, 113.248711, 0.000000, -1
815094.504000, -1, 8333568, 26.607349, 6773530, 1007.890968, 1007.890968, 112.685783, 0.000000, -1
815095.504000, -1, 8333632, 26.609472, 6773482, 1007.876993, 1007.876993, 112.805496, 0.000000, -1
815096.504000, -1, 8333690, 26.611397, 6773510, 1007.892347, 1007.892347, 112.674789, 0.000000, -1
815097.504000, -1, 8333760, 26.613719, 6773414, 1007.860014, 1007.860014, 112.951263, 0.000000, -1
815098.504000, -1, 8333726, 26.612591, 6773508, 1007.894283, 1007.894283, 112.658493, 0.000000, -1
815099.504000, -1, 8333710, 26.612060, 6773518, 1007.896993, 1007.896993, 112.635254, 0.000000, -1
815100.504000, -1, 8333806, 26.615245, 6773426, 1007.868192, 1007.868192, 112.881744, 0.000000, -1
815101.504000, -1, 8333800, 26.615046, 6773370, 1007.845793, 1007.845793, 113.072937, 0.000000, -1
815102.504000, -1, 8333834, 26.616174, 6773326, 1007.831118, 1007.831118, 113.198433, 0.000000, -1
815103.504000, -1, 8333794, 26.614847, 6773424, 1007.866502, 1007.866502, 112.896095, 0.000000, -1
815104.504000, -1, 8333800, 26.615046, 6773436, 1007.871658, 1007.871658, 112.852119, 0.000000, -1
815105.504000, -1, 8333854, 26.616837, 6773364, 1007.847521, 1007.847521, 113.058525, 0.000000, -1
815106.504000, -1, 8333880, 26.617700, 6773382, 1007.856539, 1007.856539, 112.981697, 0.000000, -1
815107.504000, -1, 8333942, 26.619757, 6773442, 1007.884736, 1007.884736, 112.741371, 0.000000, -1
815108.504000, -1, 8333976, 26.620885, 6773464, 1007.895926, 1007.895926, 112.646049, 0.000000, -1
815109.504000, -1, 8333918, 26.618960, 6773272, 1007.816302, 1007.816302, 113.325478, 0.000000, -1
815110.504000, -1, 8333946, 26.619889, 6773490, 1007.903849, 1007.903849, 112.578224, 0.000000, -1
815111.504000, -1, 8334046, 26.623207, 6773280, 1007.829106, 1007.829106, 113.216972, 0.000000, -1
815112.504000, -1, 8334032, 26.622742, 6773368, 1007.862535, 1007.862535, 112.931480, 0.000000, -1
815113.504000, -1, 8334032, 26.622742, 6773350, 1007.855481, 1007.855481, 112.991707, 0.000000, -1
815114.504000, -1, 8334054, 26.623472, 6773464, 1007.901818, 1007.901818, 112.596245, 0.000000, -1
815115.504000, -1, 8334036, 26.622875, 6773458, 1007.898107, 1007.898107, 112.627815, 0.000000, -1
815116.504000, -1, 8334014, 26.622145, 6773388, 1007.869013, 1007.869013, 112.876060, 0.000000, -1
815117.504000, -1, 8334134, 26.626126, 6773414, 1007.888267, 1007.888267, 112.712440, 0.000000, -1
815118.504000, -1, 8334120, 26.625662, 6773346, 1007.860561, 1007.860561, 112.948898, 0.000000, -1
815119.504000, -1, 8334082, 26.624401, 6773290, 1007.835744, 1007.835744, 113.160530, 0.000000, -1
815120.504000, -1, 8334152, 26.626723, 6773316, 1007.851221, 1007.851221, 113.028839, 0.000000, -1
815121.504000, -1, 8334220, 26.628979, 6773274, 1007.839898, 1007.839898, 113.125946, 0.000000, -1
815122.504000, -1, 8334182, 26.627719, 6773418, 1007.893461, 1007.893461, 112.668411, 0.000000, -1
815123.504000, -1, 8334236, 26.629510, 6773326, 1007.861485, 1007.861485, 112.941742, 0.000000, -1
815124.504000, -1, 8334298, 26.631567, 6773346, 1007.874007, 1007.874007, 112.835236, 0.000000, -1
815125.504000, -1, 8334210, 26.628647, 6773274, 1007.839143, 1007.839143, 113.132332, 0.000000, -1
815126.504000, -1, 8334238, 26.629576, 6773420, 1007.898475, 1007.898475, 112.625961, 0.000000, -1
815127.504000, -1, 8334336, 26.632827, 6773238, 1007.834552, 1007.834552, 113.172325, 0.000000, -1
815128.504000, -1, 8334228, 26.629245, 6773286, 1007.845205, 1007.845205, 113.080688, 0.000000, -1
815129.504000, -1, 8334388, 26.634553, 6773286, 1007.857291, 1007.857291, 112.978516, 0.000000, -1
815130.504000, -1, 8334314, 26.632098, 6773258, 1007.840728, 1007.840728, 113.119453, 0.000000, -1
815131.504000, -1, 8334336, 26.632827, 6773328, 1007.869823, 1007.869823, 112.871193, 0.000000, -1
815132.504000, -1, 8334426, 26.635813, 6773426, 1007.915028, 1007.915028, 112.485832, 0.000000, -1
815133.504000, -1, 8334438, 26.636211, 6773446, 1007.923773, 1007.923773, 112.411255, 0.000000, -1
815134.504000, -1, 8334358, 26.633557, 6773132, 1007.794672, 1007.794672, 113.512962, 0.000000, -1
815135.504000, -1, 8334376, 26.634154, 6773276, 1007.852466, 1007.852466, 113.019638, 0.000000, -1
815136.504000, -1, 8334466, 26.637140, 6773278, 1007.860048, 1007.860048, 112.955475, 0.000000, -1
815137.504000, -1, 8334518, 26.638865, 6773382, 1007.904734, 1007.904734, 112.574295, 0.000000, -1
815138.504000, -1, 8334554, 26.640060, 6773250, 1007.855722, 1007.855722, 112.992973, 0.000000, -1
815139.504000, -1, 8334452, 26.636676, 6773316, 1007.873883, 1007.873883, 112.837273, 0.000000, -1
815140.504000, -1, 8334540, 26.639595, 6773386, 1007.907964, 1007.907964, 112.546867, 0.000000, -1
815141.504000, -1, 8334572, 26.640657, 6773348, 1007.895489, 1007.895489, 112.653572, 0.000000, -1
815142.504000, -1, 8334510, 26.638600, 6773256, 1007.854750, 1007.854750, 113.000992, 0.000000, -1
815143.504000, -1, 8334524, 26.639064, 6773244, 1007.851104, 1007.851104, 113.032204, 0.000000, -1
815144.504000, -1, 8334504, 26.638401, 6773234, 1007.845675, 1007.845675, 113.078438, 0.000000, -1
815145.504000, -1, 8334644, 26.643045, 6773340, 1007.897792, 1007.897792, 112.634369, 0.000000, -1
815146.504000, -1, 8334670, 26.643908, 6773276, 1007.874674, 1007.874674, 112.831909, 0.000000, -1
815147.504000, -1, 8334684, 26.644372, 6773250, 1007.865542, 1007.865542, 112.909966, 0.000000, -1
815148.504000, -1, 8334688, 26.644505, 6773190, 1007.842329, 1007.842329, 113.108177, 0.000000, -1
815149.504000, -1, 8334696, 26.644770, 6773196, 1007.845285, 1007.845285, 113.082993, 0.000000, -1
815150.504000, -1, 8334752, 26.646628, 6773148, 1007.830703, 1007.830703, 113.207848, 0.000000, -1
815151.504000, -1, 8334722, 26.645633, 6773228, 1007.859790, 1007.859790, 112.959312, 0.000000, -1
815152.504000, -1, 8334718, 26.645500, 6773142, 1007.825783, 1007.825783, 113.249634, 0.000000, -1
815153.504000, -1, 8334786, 26.647756, 6773204, 1007.855218, 1007.855218, 112.998749, 0.000000, -1
815154.504000, -1, 8334814, 26.648685, 6773344, 1007.912202, 1007.912202, 112.512428, 0.000000, -1
815155.504000, -1, 8334822, 26.648950, 6773328, 1007.906535, 1007.906535, 112.560852, 0.000000, -1
815156.504000, -1, 8334854, 26.650012, 6773282, 1007.890924, 1007.890924, 112.694336, 0.000000, -1
815157.504000, -1, 8334812, 26.648619, 6773358, 1007.917537, 1007.917537, 112.466858, 0.000000, -1
815158.504000, -1, 8334796, 26.648088, 6773178, 1007.845784, 1007.845784, 113.079369, 0.000000, -1
815159.504000, -1, 8334836, 26.649415, 6773250, 1007.877023, 1007.877023, 112.812904, 0.000000, -1
815160.504000, -1, 8334872, 26.650609, 6773274, 1007.889149, 1007.889149, 112.709610, 0.000000, -1
815161.504000, -1, 8334860, 26.650211, 6773258, 1007.881972, 1007.881972, 112.770813, 0.000000, -1
